Date,Time,Total Yield[kWh],Solar Irradiance,Temprature (2 meters),Precipitation,Wind Speed (10 meters),Wind Direction (10 meters)
18/01/2018,06:00:00,0,0,4.16,0.1,9.9,288.21
18/01/2018,07:00:00,0,0,4.11,0.12,8.7,283.03
18/01/2018,08:00:00,0,5.22,4.12,0.14,7.71,277.1
18/01/2018,09:00:00,0.001,44.12,4.41,0.16,7.52,270.71
18/01/2018,10:00:00,0.661,107.02,4.77,0.21,7.68,266.91
18/01/2018,11:00:00,2.084,90.21,4.91,0.25,8.22,268.2
18/01/2018,12:00:00,1.424,151.15,4.8,0.24,8.62,271.35
18/01/2018,13:00:00,2.715,108.83,4.51,0.22,8.5,273.64
18/01/2018,14:00:00,1.128,52.7,4.25,0.21,8.05,275.57
18/01/2018,15:00:00,0.76,37.05,4.01,0.19,7.68,277.54
18/01/2018,16:00:00,0.404,0,3.87,0.21,7.63,279.43
18/01/2018,17:00:00,0.004,0,3.87,0.19,7.43,280.67
18/01/2018,18:00:00,0,0,3.92,0.12,7.3,281.61
18/01/2018,19:00:00,0,0,3.94,0.06,7.28,281.58
18/01/2018,20:00:00,0,0,3.87,0.02,6.73,279.08
18/01/2018,21:00:00,0,0,3.87,0.02,6.73,276.19
18/01/2018,22:00:00,0,0,3.94,0.03,7.02,274.73
18/01/2018,23:00:00,0,0,3.82,0.02,7.14,273.26
18/01/2018,00:00:00,0,0,3.63,0.02,7.04,271.27
19/01/2018,01:00:00,0,0,3.38,0.02,6.91,269.09
19/01/2018,02:00:00,0,0,3.14,0.03,6.71,267.26
19/01/2018,03:00:00,0,0,3.04,0.05,6.72,265.67
19/01/2018,04:00:00,0,0,3.06,0.06,6.89,264.79
19/01/2018,05:00:00,0,0,3.1,0.06,7.06,263.77
19/01/2018,06:00:00,0,0,3.12,0.05,7.2,261.07
19/01/2018,07:00:00,0,0,3.08,0.04,7.1,257.48
19/01/2018,08:00:00,0,7.92,3.13,0.06,7.4,255.13
19/01/2018,09:00:00,0,42.53,3.46,0.09,7.68,254.35
19/01/2018,10:00:00,0.782,88.87,3.72,0.14,7.66,254.74
19/01/2018,11:00:00,3.196,115.64,4.02,0.19,7.87,257.09
19/01/2018,12:00:00,4.666,117.72,4.3,0.24,8.74,262.04
19/01/2018,13:00:00,4.687,124.38,4.37,0.22,8.92,265.43
19/01/2018,14:00:00,3.334,96.3,4.14,0.18,8.8,266.9
19/01/2018,15:00:00,2.146,45.07,3.75,0.13,8.74,267.18
19/01/2018,16:00:00,0.541,6.64,3.64,0.06,8.36,266.41
19/01/2018,17:00:00,0.048,0,3.77,0.05,8.14,265.15
19/01/2018,18:00:00,0,0,4.12,0.06,8.77,266.47
19/01/2018,19:00:00,0,0,4.29,0.04,8.65,267.62
19/01/2018,20:00:00,0,0,4.3,0.03,8.27,267.24
19/01/2018,21:00:00,0,0,4.23,0.03,7.81,266.27
19/01/2018,22:00:00,0,0,4.1,0.03,7.17,262.8
19/01/2018,23:00:00,0,0,3.98,0.03,6.76,260.08
19/01/2018,00:00:00,0,0,3.94,0.02,6.28,254.63
20/01/2018,01:00:00,0,0,3.69,0.01,5.6,247.77
20/01/2018,02:00:00,0,0,3.36,0.01,4.74,242.72
20/01/2018,03:00:00,0,0,3.13,0.02,4.11,240.85
20/01/2018,04:00:00,0,0,3.06,0.07,3.58,239.74
20/01/2018,05:00:00,0,0,2.95,0.09,2.95,229.18
20/01/2018,06:00:00,0,0,2.69,0.17,2.52,207.68
20/01/2018,07:00:00,0,0,2.52,0.44,2.15,181.67
20/01/2018,08:00:00,0,7.84,2.37,1.04,1.8,150.87
20/01/2018,09:00:00,0,28.07,2.05,1.15,2.56,124.42
20/01/2018,10:00:00,0.341,24.7,1.87,1.12,3.08,114.23
20/01/2018,11:00:00,0.698,55.38,1.75,0.78,3.35,98.19
20/01/2018,12:00:00,0.666,54.96,1.95,0.4,3.45,73.7
20/01/2018,13:00:00,1.689,110.04,2.45,0.06,3.27,55.13
20/01/2018,14:00:00,2.111,84.61,2.85,0,2.93,39.26
20/01/2018,15:00:00,1.55,33.11,2.65,0,2.34,17.65
20/01/2018,16:00:00,0.499,6.08,1.85,0,2.55,354.2
20/01/2018,17:00:00,0.044,0,2.12,0,2.9,339.17
20/01/2018,18:00:00,0,0,2.38,0.01,3.24,334.11
20/01/2018,19:00:00,0,0,2.52,0.01,2.92,335.01
20/01/2018,20:00:00,0,0,2.59,0.01,2.56,336.64
20/01/2018,21:00:00,0,0,2.57,0.01,2.2,331.06
20/01/2018,22:00:00,0,0,2.94,0,1.83,318.81
20/01/2018,23:00:00,0,0,3.09,0,1.6,296.69
20/01/2018,00:00:00,0,0,3.12,0,1.59,271.97
21/01/2018,01:00:00,0,0,3.16,0.02,1.63,250.09
21/01/2018,02:00:00,0,0,3.1,0.04,1.87,224.49
21/01/2018,03:00:00,0,0,2.86,0.08,2.25,198.25
21/01/2018,04:00:00,0,0,2.33,0.15,2.96,176.67
21/01/2018,05:00:00,0,0,1.96,0.31,3.7,165.05
21/01/2018,06:00:00,0,0,2.05,0.44,4.37,152.66
21/01/2018,07:00:00,0,0,2,0.52,5.8,141.62
21/01/2018,08:00:00,0,8.2,1.62,0.66,7.25,139.46
21/01/2018,09:00:00,0,47.59,1.51,0.91,8.29,137.6
21/01/2018,10:00:00,0.053,52.38,1.62,1.03,9.17,135.69
21/01/2018,11:00:00,0.27,56.8,1.73,1.17,9.75,137.14
21/01/2018,12:00:00,1.006,50.68,1.83,1.22,9.84,143.72
21/01/2018,13:00:00,0.623,37.4,2.32,0.72,8.49,151.17
21/01/2018,14:00:00,0.66,22.31,3.21,0.46,6.4,165.51
21/01/2018,15:00:00,0.304,11.89,4.34,0.46,4.9,191.49
21/01/2018,16:00:00,0.029,6.59,5.45,0.45,4.58,222.92
21/01/2018,17:00:00,0,0,6.81,0.36,5.6,245.08
21/01/2018,18:00:00,0,0,8.09,0.2,7.44,258.49
21/01/2018,19:00:00,0,0,8.25,0.14,8.38,269.57
21/01/2018,20:00:00,0,0,7.45,0.06,7.61,273.41
21/01/2018,21:00:00,0,0,6.92,0.02,7.5,274
21/01/2018,22:00:00,0,0,6.87,0.01,8.02,275.09
21/01/2018,23:00:00,0,0,6.76,0,7.84,274.11
21/01/2018,00:00:00,0,0,6.6,0,7.48,271.74
22/01/2018,01:00:00,0,0,6.37,0,7.2,269.38
22/01/2018,02:00:00,0,0,6.2,0,7.17,267.38
22/01/2018,03:00:00,0,0,6.21,0,7.44,266.09
22/01/2018,04:00:00,0,0,6.23,0.01,7.33,267.25
22/01/2018,05:00:00,0,0,5.95,0.02,6.49,269.52
22/01/2018,06:00:00,0,0,5.76,0.01,6.07,270.52
22/01/2018,07:00:00,0,0,5.92,0.01,6,272.17
22/01/2018,08:00:00,0,6.87,6.21,0.01,6.38,274.43
22/01/2018,09:00:00,0.009,38.9,6.71,0.01,7,274.16
22/01/2018,10:00:00,1.126,72.71,7.1,0.01,7.52,272.74
22/01/2018,11:00:00,2.347,94.78,7.38,0.01,7.82,270.74
22/01/2018,12:00:00,2.268,75.73,7.51,0.01,8.11,269.94
22/01/2018,13:00:00,2.11,103.19,7.49,0.01,7.87,268.01
22/01/2018,14:00:00,1.742,56.33,7.28,0.01,7.31,264.17
22/01/2018,15:00:00,1.403,29.18,6.72,0.01,6.42,259.2
22/01/2018,16:00:00,0.398,5.53,5.72,0,5.64,253.5
22/01/2018,17:00:00,0,0,5.73,0,5.49,248.47
22/01/2018,18:00:00,0,0,5.84,0,5.11,240.22
22/01/2018,19:00:00,0,0,5.65,0,4.75,227.87
22/01/2018,20:00:00,0,0,5.04,0,4.75,215.49
22/01/2018,21:00:00,0,0,5,0,5.03,207.08
22/01/2018,22:00:00,0,0,5.23,0,5.31,202.6
22/01/2018,23:00:00,0,0,5.36,0,5.45,198.38
22/01/2018,00:00:00,0,0,5.44,0,5.65,192.21
23/01/2018,01:00:00,0,0,5.51,0,6.06,184.22
23/01/2018,02:00:00,0,0,5.52,0.01,6.56,176.72
23/01/2018,03:00:00,0,0,5.69,0.1,7.54,174.47
23/01/2018,04:00:00,0,0,5.9,0.24,8.03,170.7
23/01/2018,05:00:00,0,0,6.33,0.11,8.14,174.6
23/01/2018,06:00:00,0,0,6.98,0.06,8.32,183.45
23/01/2018,07:00:00,0,0,7.39,0.05,8.34,187.26
23/01/2018,08:00:00,0,9.29,8.17,0.04,8.05,192.78
23/01/2018,09:00:00,0,35,9.41,0.04,9.02,203.52
23/01/2018,10:00:00,0.468,70.45,10.2,0.09,9.56,209.37
23/01/2018,11:00:00,1.289,87.85,10.67,0.21,9.86,212.54
23/01/2018,12:00:00,2.098,108.96,10.79,0.41,10.09,215.29
23/01/2018,13:00:00,1.151,96.23,10.67,0.13,10.36,220.5
23/01/2018,14:00:00,1.044,137.51,10.44,0.07,10.81,227.31
23/01/2018,15:00:00,2.397,43.53,10.09,0.04,10.6,234.6
23/01/2018,16:00:00,1.078,7.26,9.61,0.03,10.33,239.59
23/01/2018,17:00:00,0.026,0,9.17,0.01,9.51,239.33
23/01/2018,18:00:00,0,0,8.76,0.01,8.36,233.21
23/01/2018,19:00:00,0,0,8.38,0,7.64,223.59
23/01/2018,20:00:00,0,0,8.46,0,8.13,218.72
23/01/2018,21:00:00,0,0,8.5,0,8.11,214.16
23/01/2018,22:00:00,0,0,8.46,0,7.88,206.87
23/01/2018,23:00:00,0,0,8.48,0.01,8.21,198
23/01/2018,00:00:00,0,0,8.55,0.12,9.21,190.56
24/01/2018,01:00:00,0,0,8.77,0.18,10.78,188.34
24/01/2018,02:00:00,0,0,9.23,0.06,11.94,188.81
24/01/2018,03:00:00,0,0,10,0.03,13.42,192.58
24/01/2018,04:00:00,0,0,10.66,0.2,14.35,197.59
24/01/2018,05:00:00,0,0,11.16,1.24,15.04,207.16
24/01/2018,06:00:00,0,0,10.4,2.41,14.17,230.64
24/01/2018,07:00:00,0,0,7.58,1.88,12.81,246.5
24/01/2018,08:00:00,0,8.85,5.47,0.84,10.32,231.48
24/01/2018,09:00:00,0,44.28,5.41,0.16,11,218.02
24/01/2018,10:00:00,0.11,91.62,6.18,0.03,11.22,218.61
24/01/2018,11:00:00,1.274,153.49,7.34,0.01,11.58,221.25
24/01/2018,12:00:00,2.73,193.93,8.21,0.02,11.99,224.29
24/01/2018,13:00:00,4.655,202.49,8.51,0.03,11.97,229.69
24/01/2018,14:00:00,5.392,149.03,8.39,0.03,11.23,234.25
24/01/2018,15:00:00,3.952,75.99,7.85,0.03,10.27,235.44
24/01/2018,16:00:00,1.567,10.87,7.2,0.03,9.55,233.79
24/01/2018,17:00:00,0.118,0,6.87,0.03,9.2,232.18
24/01/2018,18:00:00,0,0,6.69,0.06,9.04,230.68
24/01/2018,19:00:00,0,0,6.58,0.05,9,229.26
24/01/2018,20:00:00,0,0,6.49,0.03,9.02,226.9
24/01/2018,21:00:00,0,0,6.37,0.04,8.97,224.86
24/01/2018,22:00:00,0,0,6.25,0.05,9.03,223.84
24/01/2018,23:00:00,0,0,6.18,0.06,9.2,224.07
24/01/2018,00:00:00,0,0,6.08,0.06,9.17,225.55
25/01/2018,01:00:00,0,0,5.94,0.06,8.77,226.73
25/01/2018,02:00:00,0,0,5.77,0.04,8.19,226.2
25/01/2018,03:00:00,0,0,5.62,0.04,7.62,223.8
25/01/2018,04:00:00,0,0,5.45,0.03,7.31,221.15
25/01/2018,05:00:00,0,0,5.3,0.03,7.2,218.17
25/01/2018,06:00:00,0,0,5.17,0.03,7.23,214.88
25/01/2018,07:00:00,0,0,5.12,0.04,7.39,211.69
25/01/2018,08:00:00,0,14.18,5.23,0.04,7.55,209.22
25/01/2018,09:00:00,0.008,54.59,5.81,0.04,7.75,207.44
25/01/2018,10:00:00,0.516,133.39,6.52,0.05,7.77,204.42
25/01/2018,11:00:00,4.201,166.29,7.19,0.07,7.61,201.32
25/01/2018,12:00:00,4.3,158.02,7.57,0.1,7.57,197.54
25/01/2018,13:00:00,1.159,81.44,7.59,0.2,7.59,194.85
25/01/2018,14:00:00,0.736,85.94,7.23,0.49,7.44,194.61
25/01/2018,15:00:00,0.537,44.02,6.57,0.71,6.92,198.15
25/01/2018,16:00:00,0.37,6.53,6.24,0.62,6.29,205.04
25/01/2018,17:00:00,0.091,0,5.83,0.3,5.16,211.77
25/01/2018,18:00:00,0,0,5.44,0.32,4.53,221.08
25/01/2018,19:00:00,0,0,5.11,0.24,4.21,233.75
25/01/2018,20:00:00,0,0,4.95,0.2,3.91,248.2
25/01/2018,21:00:00,0,0,5.11,0.19,3.5,263.21
25/01/2018,22:00:00,0,0,5.14,0.16,3.03,279.34
25/01/2018,23:00:00,0,0,5.11,0.12,2.81,298.56
25/01/2018,00:00:00,0,0,5.19,0.08,2.8,320.44
26/01/2018,01:00:00,0,0,5.23,0.06,3.05,339.29
26/01/2018,02:00:00,0,0,5.26,0.06,3.68,352.06
26/01/2018,03:00:00,0,0,5.09,0.05,4.2,357.65
26/01/2018,04:00:00,0,0,4.87,0.05,4.63,0.39
26/01/2018,05:00:00,0,0,4.53,0.05,4.59,1.85
26/01/2018,06:00:00,0,0,3.99,0.03,4.3,0.83
26/01/2018,07:00:00,0,0,3.49,0.02,3.92,358.74
26/01/2018,08:00:00,0,18.06,3.32,0.02,3.38,358.28
26/01/2018,09:00:00,0.016,97.89,4.33,0.02,3.14,2.43
26/01/2018,10:00:00,2.624,208.79,4.99,0.02,2.47,5.08
26/01/2018,11:00:00,6.263,265.45,5.78,0.02,1.43,0
26/01/2018,12:00:00,8.083,294.83,6.61,0.01,0.77,330.83
26/01/2018,13:00:00,7.123,268.24,6.99,0.01,1.22,272.94
26/01/2018,14:00:00,6.003,203.66,6.88,0.01,2.28,267.84
26/01/2018,15:00:00,4.257,91.66,5.8,0.01,2.2,267.76
26/01/2018,16:00:00,0.802,11.97,4.97,0.01,1.88,256.31
26/01/2018,17:00:00,0.062,0,4.87,0,1.96,230.49
26/01/2018,18:00:00,0,0,4.33,0,2.66,219.03
26/01/2018,19:00:00,0,0,4.19,0,3.3,213.31
26/01/2018,20:00:00,0,0,4.27,0,3.77,210.92
26/01/2018,21:00:00,0,0,4.28,0.01,4.07,211.25
26/01/2018,22:00:00,0,0,4.16,0.01,4.29,206.99
26/01/2018,23:00:00,0,0,4.23,0.01,4.63,201.68
26/01/2018,00:00:00,0,0,4.3,0.01,5.17,200.82
27/01/2018,01:00:00,0,0,4.44,0.01,5.72,197.97
27/01/2018,02:00:00,0,0,4.58,0.04,6.34,192.31
27/01/2018,03:00:00,0,0,4.65,0.07,6.72,185.67
27/01/2018,04:00:00,0,0,4.66,0.16,7.3,181.41
27/01/2018,05:00:00,0,0,4.73,0.27,7.84,180.06
27/01/2018,06:00:00,0,0,5.17,0.32,8.63,186.34
27/01/2018,07:00:00,0,0,5.53,0.43,8.84,189.62
27/01/2018,08:00:00,0,12.11,6.11,0.4,8.86,194.6
27/01/2018,09:00:00,0.004,35.96,6.77,0.22,8.75,199.84
27/01/2018,10:00:00,0.515,22.75,7.73,0.16,8.88,214.39
27/01/2018,11:00:00,0.633,33.63,8.8,0.12,8.65,225.11
27/01/2018,12:00:00,0.79,81.31,9.33,0.13,8.36,234.05
27/01/2018,13:00:00,1.577,152.41,9.76,0.13,9.11,241.46
27/01/2018,14:00:00,2.791,106.35,10.01,0.05,9.4,243.61
27/01/2018,15:00:00,2.601,48.3,9.96,0.04,9.67,249.82
27/01/2018,16:00:00,1.264,11.04,9.73,0.06,9.55,255.51
27/01/2018,17:00:00,0.126,0,9.73,0.07,9.75,264.85
27/01/2018,18:00:00,0,0,9.6,0.08,9.24,272.04
27/01/2018,19:00:00,0,0,9.3,0.06,9.04,277.44
27/01/2018,20:00:00,0,0,8.87,0.03,9,281.11
27/01/2018,21:00:00,0,0,8.4,0.02,8.9,279.7
27/01/2018,22:00:00,0,0,8.02,0.01,8.87,276.88
27/01/2018,23:00:00,0,0,7.79,0,8.62,273.01
27/01/2018,00:00:00,0,0,7.73,0,8.26,268.43
28/01/2018,01:00:00,0,0,7.72,0,7.52,261.4
28/01/2018,02:00:00,0,0,7.83,0,6.93,252.28
28/01/2018,03:00:00,0,0,8.01,0.02,6.77,244
28/01/2018,04:00:00,0,0,8.64,0.1,8.1,241.19
28/01/2018,05:00:00,0,0,9.15,0.1,9.24,240.71
28/01/2018,06:00:00,0,0,9.31,0.06,9.47,239.18
28/01/2018,07:00:00,0,0,9.46,0.05,9.92,241.17
28/01/2018,08:00:00,0,16.12,9.71,0.05,10.07,244.99
28/01/2018,09:00:00,0.005,53.07,9.98,0.04,10.03,244.99
28/01/2018,10:00:00,1.114,82.96,10.24,0.03,10,244.16
28/01/2018,11:00:00,1.881,105.6,10.48,0.02,10.13,243.73
28/01/2018,12:00:00,1.714,141.02,10.69,0.01,9.98,242.99
28/01/2018,13:00:00,2.258,96.49,10.81,0.02,9.99,242.61
28/01/2018,14:00:00,1.482,67.5,10.74,0.02,9.85,242.46
28/01/2018,15:00:00,1.351,25.41,10.5,0.02,9.65,243
28/01/2018,16:00:00,0.418,7.19,10.16,0.02,9.21,242.06
28/01/2018,17:00:00,0.056,0,10.05,0.02,9.04,240.13
28/01/2018,18:00:00,0,0,9.94,0.02,9.19,237.61
28/01/2018,19:00:00,0,0,9.76,0.03,9.7,236.3
28/01/2018,20:00:00,0,0,9.59,0.04,10.4,236.24
28/01/2018,21:00:00,0,0,9.37,0.04,10.96,236.31
28/01/2018,22:00:00,0,0,9.22,0.05,11.31,235.5
28/01/2018,23:00:00,0,0,9.29,0.05,11.81,236.38
28/01/2018,00:00:00,0,0,9.41,0.05,12.33,236.45
29/01/2018,01:00:00,0,0,9.39,0.05,12.25,234.56
29/01/2018,02:00:00,0,0,9.33,0.14,12.35,234.66
29/01/2018,03:00:00,0,0,9.44,0.28,12.54,237.55
29/01/2018,04:00:00,0,0,9.5,0.37,11.97,240.69
29/01/2018,05:00:00,0,0,9.41,0.45,10.77,248.16
29/01/2018,06:00:00,0,0,9.16,0.52,8.97,261.94
29/01/2018,07:00:00,0,0,8.49,0.74,7.18,281.93
29/01/2018,08:00:00,0,13.25,7.47,1.14,6.8,297.21
29/01/2018,09:00:00,0,39.01,6.42,0.92,7.09,301.71
29/01/2018,10:00:00,0.319,29.48,6.15,0.31,7.12,294.91
29/01/2018,11:00:00,2.074,188.35,6.68,0.04,7.78,288.74
29/01/2018,12:00:00,3.087,206.95,7.41,0.01,8.7,293.11
29/01/2018,13:00:00,5.244,243.4,7.52,0,9.02,299.36
29/01/2018,14:00:00,6.599,180.14,7.15,0,8.75,301.26
29/01/2018,15:00:00,5.097,104,6.58,0,7.7,299.35
29/01/2018,16:00:00,2.115,20.05,5.62,0,6.23,295.38
29/01/2018,17:00:00,0.242,0,5.18,0,6.07,291.45
29/01/2018,18:00:00,0,0,5.01,0,5.88,290.05
29/01/2018,19:00:00,0,0,4.67,0,5.28,287.93
29/01/2018,20:00:00,0,0,4.48,0,4.92,283.04
29/01/2018,21:00:00,0,0,4.16,0,4.72,278.95
29/01/2018,22:00:00,0,0,4.08,0,4.62,275.54
29/01/2018,23:00:00,0,0,3.92,0,4.53,271.78
29/01/2018,00:00:00,0,0,3.73,0,4.49,266.31
30/01/2018,01:00:00,0,0,3.53,0,4.53,260.67
30/01/2018,02:00:00,0,0,3.37,0,4.63,256.64
30/01/2018,03:00:00,0,0,3.26,0,4.68,253.32
30/01/2018,04:00:00,0,0,3.16,0,4.65,247.79
30/01/2018,05:00:00,0,0,3.07,0,4.64,241.19
30/01/2018,06:00:00,0,0,3.01,0,4.63,236.85
30/01/2018,07:00:00,0,0,3.06,0,4.63,234.83
30/01/2018,08:00:00,0,21.95,3.26,0,4.66,234.07
30/01/2018,09:00:00,0.025,71.19,4.7,0,5.33,231.13
30/01/2018,10:00:00,2.552,146.47,5.48,0,5.62,220.44
30/01/2018,11:00:00,6.376,170.88,5.98,0,5.78,226.31
30/01/2018,12:00:00,6.577,154.91,6.2,0,6.01,230.33
30/01/2018,13:00:00,5.795,99.91,6.3,0,6.13,226.44
30/01/2018,14:00:00,4.198,62.16,6.06,0,5.77,218.73
30/01/2018,15:00:00,0.874,24.52,5.48,0.01,4.98,213.02
30/01/2018,16:00:00,0.437,12.37,5.02,0.04,4.75,208.46
30/01/2018,17:00:00,0.013,0,4.9,0.06,4.81,194.28
30/01/2018,18:00:00,0,0,4.8,0.12,5.25,184.95
30/01/2018,19:00:00,0,0,4.73,0.13,5.29,186.01
30/01/2018,20:00:00,0,0,4.82,0.14,5.35,193.69
30/01/2018,21:00:00,0,0,5.09,0.16,5.32,209.01
30/01/2018,22:00:00,0,0,5.49,0.32,5.77,224.62
30/01/2018,23:00:00,0,0,5.75,0.59,6.61,231.1
30/01/2018,00:00:00,0,0,5.95,0.56,7.73,231.07
31/01/2018,01:00:00,0,0,6.14,0.41,9,237.19
31/01/2018,02:00:00,0,0,6.43,0.35,9.63,246.93
31/01/2018,03:00:00,0,0,6.71,0.29,10.25,260.66
31/01/2018,04:00:00,0,0,6.43,0.11,10.26,268.95
31/01/2018,05:00:00,0,0,5.73,0.03,10.05,271.51
31/01/2018,06:00:00,0,0,5.02,0.02,9.49,268.96
31/01/2018,07:00:00,0,0,4.52,0.04,9.51,265.67
31/01/2018,08:00:00,0,18.3,4.19,0.07,10.13,264.96
31/01/2018,09:00:00,0.005,78.69,4.12,0.11,10.72,265.36
31/01/2018,10:00:00,1.066,136.29,4.08,0.11,11.13,266.82
31/01/2018,11:00:00,4.564,197.98,4.01,0.1,11.44,267.69
31/01/2018,12:00:00,2.901,177.44,3.74,0.1,11.43,268.28
31/01/2018,13:00:00,3.485,170.84,3.75,0.07,11.15,266.63
31/01/2018,14:00:00,2.349,123.3,4.04,0.05,11.01,261.92
31/01/2018,15:00:00,2.962,63.37,4.07,0.09,11.03,256.23
31/01/2018,16:00:00,0.734,13.63,4.01,0.16,11.13,253.02
31/01/2018,17:00:00,0.023,0,4.19,0.2,11.05,254.33
31/01/2018,18:00:00,0,0,4.42,0.42,10.68,259.37
31/01/2018,19:00:00,0,0,4.55,0.26,10.35,265.41
31/01/2018,20:00:00,0,0,4.45,0.2,10.09,269.87
31/01/2018,21:00:00,0,0,4.15,0.46,9.63,273.77
31/01/2018,22:00:00,0,0,3.93,0.48,8.85,284.53
31/01/2018,23:00:00,0,0,4.17,0.16,8.17,302.78
31/01/2018,00:00:00,0,0,4.3,0.03,8.41,317.18
01/02/2018,01:00:00,0,0,3.89,0.01,8.33,319.22
01/02/2018,02:00:00,0,0,3.6,0.01,8.28,314.08
01/02/2018,03:00:00,0,0,3.89,0.03,8.87,309.96
01/02/2018,04:00:00,0,0,4.19,0.04,9.44,308.72
01/02/2018,05:00:00,0,0,4.4,0.07,9.84,307.68
01/02/2018,06:00:00,0,0,4.53,0.05,10.17,307.57
01/02/2018,07:00:00,0,0,4.56,0.03,10.35,307.36
01/02/2018,08:00:00,0,23.07,4.78,0.03,10.69,307.31
01/02/2018,09:00:00,0.044,86.62,5.12,0.04,11.1,307.88
01/02/2018,10:00:00,1.677,154.28,5.46,0.04,11.25,309.39
01/02/2018,11:00:00,2.247,202.5,5.79,0.04,11.61,311.1
01/02/2018,12:00:00,6.278,216.29,5.92,0.07,11.9,314.52
01/02/2018,13:00:00,7.708,215.34,5.84,0.1,11.61,318.44
01/02/2018,14:00:00,7.022,167.48,5.8,0.08,11.14,322.84
01/02/2018,15:00:00,5.513,93.43,5.65,0.03,10.73,325.89
01/02/2018,16:00:00,2.813,23.51,5.23,0.01,10.34,326.8
01/02/2018,17:00:00,0.515,0,4.92,0.01,10.21,326.55
01/02/2018,18:00:00,0,0,4.76,0,10.25,325.62
01/02/2018,19:00:00,0,0,4.62,0,9.99,324.32
01/02/2018,20:00:00,0,0,4.46,0,9.41,323.51
01/02/2018,21:00:00,0,0,4.37,0,9.14,322.53
01/02/2018,22:00:00,0,0,4.33,0,9.1,321.49
01/02/2018,23:00:00,0,0,4.36,0,9.1,322.5
01/02/2018,00:00:00,0,0,4.44,0,9.16,323.08
02/02/2018,01:00:00,0,0,4.41,0,8.93,324.84
02/02/2018,02:00:00,0,0,4.31,0,8.5,326.85
02/02/2018,03:00:00,0,0,4.19,0,7.97,325.3
02/02/2018,04:00:00,0,0,4.15,0,7.76,323.14
02/02/2018,05:00:00,0,0,4.09,0,7.73,324.75
02/02/2018,06:00:00,0,0,4.03,0.01,7.52,326.79
02/02/2018,07:00:00,0,0,3.87,0.01,6.93,329.45
02/02/2018,08:00:00,0,17.84,4.22,0.01,6.66,332.26
02/02/2018,09:00:00,0.04,110.52,5.01,0,6.51,334.73
02/02/2018,10:00:00,3.215,208.14,5.58,0,6.18,338.56
02/02/2018,11:00:00,7.416,271.23,6.01,0,5.9,342.67
02/02/2018,12:00:00,10.214,319.3,6.32,0,5.28,342.07
02/02/2018,13:00:00,9.078,280.53,6.42,0,4.66,336.27
02/02/2018,14:00:00,7.263,229.76,6.3,0,4.01,327.24
02/02/2018,15:00:00,5.634,130.14,5.58,0,2.88,318.19
02/02/2018,16:00:00,2.649,30.37,3.83,0,2.8,309.23
02/02/2018,17:00:00,0.371,0,3.19,0,2.76,298.23
02/02/2018,18:00:00,0,0,2.94,0,2.9,285.61
02/02/2018,19:00:00,0,0,2.8,0,3.2,275.89
02/02/2018,20:00:00,0,0,3.09,0.01,3.38,269.2
02/02/2018,21:00:00,0,0,3.26,0.03,3.48,263.29
02/02/2018,22:00:00,0,0,3.31,0.07,3.57,257.09
02/02/2018,23:00:00,0,0,3.3,0.12,3.63,251.41
02/02/2018,00:00:00,0,0,3.33,0.18,3.68,246.75
03/02/2018,01:00:00,0,0,3.33,0.29,3.77,244.07
03/02/2018,02:00:00,0,0,3.28,0.41,3.84,242.6
03/02/2018,03:00:00,0,0,3.09,0.49,3.66,238.45
03/02/2018,04:00:00,0,0,3.03,0.53,3.16,230.52
03/02/2018,05:00:00,0,0,3.09,0.51,2.66,227.14
03/02/2018,06:00:00,0,0,3.15,0.45,2.28,232.23
03/02/2018,07:00:00,0,0,3.19,0.39,2.03,249.55
03/02/2018,08:00:00,0,19.28,3.49,0.32,2.17,275.59
03/02/2018,09:00:00,0.002,26.93,4.06,0.29,2.83,292.24
03/02/2018,10:00:00,0.369,106.38,4.61,0.29,3.93,303.56
03/02/2018,11:00:00,1.312,124.22,5.01,0.31,5.01,314.18
03/02/2018,12:00:00,2.067,149.88,5.31,0.31,5.97,323.19
03/02/2018,13:00:00,2.777,138.5,5.35,0.29,6.47,331.42
03/02/2018,14:00:00,2.476,91.37,5.19,0.27,6.48,338.63
03/02/2018,15:00:00,1.543,46.18,4.83,0.24,6.13,346.44
03/02/2018,16:00:00,1.114,17.25,4.28,0.2,5.66,357.07
03/02/2018,17:00:00,0.258,0,3.79,0.17,5.3,9.5
03/02/2018,18:00:00,0,0,3.37,0.19,5.07,20.08
03/02/2018,19:00:00,0,0,3.02,0.12,4.77,28.71
03/02/2018,20:00:00,0,0,2.72,0.06,4.18,34.02
03/02/2018,21:00:00,0,0,2.53,0.02,3.85,36.24
03/02/2018,22:00:00,0,0,2.23,0.01,3.75,36.87
03/02/2018,23:00:00,0,0,1.6,0.01,3.89,37.49
03/02/2018,00:00:00,0,0,1.34,0.01,4.05,38.5
04/02/2018,01:00:00,0,0,1.23,0.01,4.17,39.9
04/02/2018,02:00:00,0,0,1.09,0.01,4.24,45.75
04/02/2018,03:00:00,0,0,0.94,0.01,4.25,53.59
04/02/2018,04:00:00,0,0,0.66,0.01,4.12,58.42
04/02/2018,05:00:00,0,0,0.37,0,3.89,61.48
04/02/2018,06:00:00,0,0,0.22,0,3.65,63.27
04/02/2018,07:00:00,0,0,0.12,0,3.42,64.02
